,artist,track,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,playlist
3,The Killers,Mr. Brightside,0.352,0.911,1,-5.23,1,0.0747,0.00121,0,0.0995,0.236,148.033,audio_features,003vvx7Niy0yvhvHt4a68B,spotify:track:003vvx7Niy0yvhvHt4a68B,https://api.spotify.com/v1/tracks/003vvx7Niy0yvhvHt4a68B,https://api.spotify.com/v1/audio-analysis/003vvx7Niy0yvhvHt4a68B,222973,4,terry
4,Iron Maiden,Run to the Hills - 1998 Remaster,0.225,0.951,0,-4.654,1,0.0924,0.00837,0.000225,0.219,0.471,173.241,audio_features,4Z4ZLBzCXSlHSCaxZ3WS7p,spotify:track:4Z4ZLBzCXSlHSCaxZ3WS7p,https://api.spotify.com/v1/tracks/4Z4ZLBzCXSlHSCaxZ3WS7p,https://api.spotify.com/v1/audio-analysis/4Z4ZLBzCXSlHSCaxZ3WS7p,233947,4,terry
5,Talking Heads,Once in a Lifetime - 2005 Remaster,0.644,0.919,2,-6.289,1,0.0561,0.181,0.134,0.622,0.871,117.459,audio_features,38Ngied9rBORlAbLYNCl4k,spotify:track:38Ngied9rBORlAbLYNCl4k,https://api.spotify.com/v1/tracks/38Ngied9rBORlAbLYNCl4k,https://api.spotify.com/v1/audio-analysis/38Ngied9rBORlAbLYNCl4k,259907,4,terry
6,Gary Numan,Cars,0.545,0.578,2,-8.745,1,0.0406,0.0114,6.57e-05,0.0692,0.819,128.038,audio_features,4QQEzkxcONBthDLfzqIh9S,spotify:track:4QQEzkxcONBthDLfzqIh9S,https://api.spotify.com/v1/tracks/4QQEzkxcONBthDLfzqIh9S,https://api.spotify.com/v1/audio-analysis/4QQEzkxcONBthDLfzqIh9S,238907,4,terry
7,Pink Floyd,Wish You Were Here,0.481,0.262,7,-15.73,1,0.0414,0.735,0.0114,0.832,0.375,122.861,audio_features,6mFkJmJqdDVQ1REhVfGgd1,spotify:track:6mFkJmJqdDVQ1REhVfGgd1,https://api.spotify.com/v1/tracks/6mFkJmJqdDVQ1REhVfGgd1,https://api.spotify.com/v1/audio-analysis/6mFkJmJqdDVQ1REhVfGgd1,334744,4,terry
8,Boogie Pimps,Somebody to Love (Salt Shaker Remix) - Radio Edit,0.817,0.741,11,-8.489,1,0.0433,0.0805,0.165,0.376,0.838,130.493,audio_features,5GOr2ve8y6EIFB4U7Kvavd,spotify:track:5GOr2ve8y6EIFB4U7Kvavd,https://api.spotify.com/v1/tracks/5GOr2ve8y6EIFB4U7Kvavd,https://api.spotify.com/v1/audio-analysis/5GOr2ve8y6EIFB4U7Kvavd,211667,4,terry
9,D:Ream,Things Can Only Get Better,0.671,0.74,10,-12.43,0,0.0389,0.122,0,0.196,0.102,125.0,audio_features,5HmwYfynpGAjgrj4bp9eMy,spotify:track:5HmwYfynpGAjgrj4bp9eMy,https://api.spotify.com/v1/tracks/5HmwYfynpGAjgrj4bp9eMy,https://api.spotify.com/v1/audio-analysis/5HmwYfynpGAjgrj4bp9eMy,258000,4,terry
10,Steppenwolf,Born To Be Wild,0.438,0.71,2,-12.412,1,0.0919,0.262,0.537,0.221,0.53,145.928,audio_features,63OFKbMaZSDZ4wtesuuq6f,spotify:track:63OFKbMaZSDZ4wtesuuq6f,https://api.spotify.com/v1/tracks/63OFKbMaZSDZ4wtesuuq6f,https://api.spotify.com/v1/audio-analysis/63OFKbMaZSDZ4wtesuuq6f,210373,4,terry
11,Joy Division,Love Will Tear Us Apart,0.443,0.956,2,-6.198,1,0.0511,5.24e-05,0.825,0.135,0.909,146.754,audio_features,2JO3HwMRPeya8bXbtbyPcf,spotify:track:2JO3HwMRPeya8bXbtbyPcf,https://api.spotify.com/v1/tracks/2JO3HwMRPeya8bXbtbyPcf,https://api.spotify.com/v1/audio-analysis/2JO3HwMRPeya8bXbtbyPcf,206867,4,terry
12,Roy Orbison,I Drove All Night,0.478,0.624,5,-11.16,1,0.0393,0.655,0.00197,0.114,0.579,138.708,audio_features,6U7QjXYOaLJ741cIWPBTyN,spotify:track:6U7QjXYOaLJ741cIWPBTyN,https://api.spotify.com/v1/tracks/6U7QjXYOaLJ741cIWPBTyN,https://api.spotify.com/v1/audio-analysis/6U7QjXYOaLJ741cIWPBTyN,226893,4,terry
13,A Flock Of Seagulls,Space Age Love Song,0.493,0.534,2,-11.917,1,0.029,0.00211,0.00082,0.192,0.636,140.006,audio_features,6EwlLu39JZTDTJnnjFe07g,spotify:track:6EwlLu39JZTDTJnnjFe07g,https://api.spotify.com/v1/tracks/6EwlLu39JZTDTJnnjFe07g,https://api.spotify.com/v1/audio-analysis/6EwlLu39JZTDTJnnjFe07g,226587,4,terry
14,Florence + The Machine,You've Got The Love,0.574,0.694,6,-4.697,1,0.0327,0.00481,0,0.102,0.401,109.85,audio_features,244AvzGQ4Ksa5637JQu5Gy,spotify:track:244AvzGQ4Ksa5637JQu5Gy,https://api.spotify.com/v1/tracks/244AvzGQ4Ksa5637JQu5Gy,https://api.spotify.com/v1/audio-analysis/244AvzGQ4Ksa5637JQu5Gy,168667,4,terry
15,Sigma,Glitterball,0.491,0.763,0,-4.827,1,0.0325,0.0416,0,0.184,0.215,140.036,audio_features,3XQ7KQwUQfiaTU44mCYALZ,spotify:track:3XQ7KQwUQfiaTU44mCYALZ,https://api.spotify.com/v1/tracks/3XQ7KQwUQfiaTU44mCYALZ,https://api.spotify.com/v1/audio-analysis/3XQ7KQwUQfiaTU44mCYALZ,226293,4,terry
16,George Ezra,Budapest,0.717,0.455,5,-8.303,1,0.0276,0.0846,0,0.11,0.389,127.812,audio_features,2ixsaeFioXJmMgkkbd4uj1,spotify:track:2ixsaeFioXJmMgkkbd4uj1,https://api.spotify.com/v1/tracks/2ixsaeFioXJmMgkkbd4uj1,https://api.spotify.com/v1/audio-analysis/2ixsaeFioXJmMgkkbd4uj1,200733,4,terry
17,LMC,Take Me to the Clouds Above,0.613,0.936,1,-8.575,1,0.0568,0.00881,0.424,0.239,0.396,140.015,audio_features,4vDLYk9lY7QbnwmHOcIcL6,spotify:track:4vDLYk9lY7QbnwmHOcIcL6,https://api.spotify.com/v1/tracks/4vDLYk9lY7QbnwmHOcIcL6,https://api.spotify.com/v1/audio-analysis/4vDLYk9lY7QbnwmHOcIcL6,306857,4,terry
18,Black Eyed Peas,I Gotta Feeling,0.743,0.766,0,-6.375,1,0.0265,0.0873,0,0.509,0.61,127.96,audio_features,4kLLWz7srcuLKA7Et40PQR,spotify:track:4kLLWz7srcuLKA7Et40PQR,https://api.spotify.com/v1/tracks/4kLLWz7srcuLKA7Et40PQR,https://api.spotify.com/v1/audio-analysis/4kLLWz7srcuLKA7Et40PQR,289133,4,terry
19,Pete Murray,Better Days,0.638,0.571,1,-7.311,1,0.0248,0.141,0.000141,0.275,0.339,113.978,audio_features,38ch7Tu4x3oMbmV2HjMG3q,spotify:track:38ch7Tu4x3oMbmV2HjMG3q,https://api.spotify.com/v1/tracks/38ch7Tu4x3oMbmV2HjMG3q,https://api.spotify.com/v1/audio-analysis/38ch7Tu4x3oMbmV2HjMG3q,222987,4,terry
20,INXS,Don't Change,0.206,0.81,9,-6.492,1,0.0423,5.93e-05,0.0644,0.0855,0.155,163.552,audio_features,2j7z87EnqB1NFQts2db0VR,spotify:track:2j7z87EnqB1NFQts2db0VR,https://api.spotify.com/v1/tracks/2j7z87EnqB1NFQts2db0VR,https://api.spotify.com/v1/audio-analysis/2j7z87EnqB1NFQts2db0VR,268200,4,terry
21,blink-182,I Miss You,0.423,0.714,11,-8.295,1,0.045,0.00113,6.28e-06,0.0855,0.593,110.017,audio_features,1AdYZ6X00nXmO613Y7GJOl,spotify:track:1AdYZ6X00nXmO613Y7GJOl,https://api.spotify.com/v1/tracks/1AdYZ6X00nXmO613Y7GJOl,https://api.spotify.com/v1/audio-analysis/1AdYZ6X00nXmO613Y7GJOl,227250,4,terry
22,Coldplay,Yellow,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,audio_features,3AJwUDP919kvQ9QcozQPxg,spotify:track:3AJwUDP919kvQ9QcozQPxg,https://api.spotify.com/v1/tracks/3AJwUDP919kvQ9QcozQPxg,https://api.spotify.com/v1/audio-analysis/3AJwUDP919kvQ9QcozQPxg,266773,4,terry
23,U2,Beautiful Day,0.536,0.928,11,-6.492,0,0.0589,0.0154,0.00134,0.2,0.389,136.258,audio_features,0gzqZ9d1jIKo9psEIthwXe,spotify:track:0gzqZ9d1jIKo9psEIthwXe,https://api.spotify.com/v1/tracks/0gzqZ9d1jIKo9psEIthwXe,https://api.spotify.com/v1/audio-analysis/0gzqZ9d1jIKo9psEIthwXe,248400,4,terry
24,Pink Floyd,Comfortably Numb,0.472,0.366,11,-12.595,0,0.0286,0.15,0.312,0.0837,0.171,127.163,audio_features,5HNCy40Ni5BZJFw1TKzRsC,spotify:track:5HNCy40Ni5BZJFw1TKzRsC,https://api.spotify.com/v1/tracks/5HNCy40Ni5BZJFw1TKzRsC,https://api.spotify.com/v1/audio-analysis/5HNCy40Ni5BZJFw1TKzRsC,382297,4,terry
25,Modern English,I Melt with You,0.535,0.801,0,-11.734,1,0.0345,0.00103,0.00329,0.0676,0.672,155.571,audio_features,3xzRBn3ywzobJrc1efC7Sb,spotify:track:3xzRBn3ywzobJrc1efC7Sb,https://api.spotify.com/v1/tracks/3xzRBn3ywzobJrc1efC7Sb,https://api.spotify.com/v1/audio-analysis/3xzRBn3ywzobJrc1efC7Sb,251573,4,terry
26,P!nk,Get the Party Started,0.802,0.903,11,-3.267,0,0.046,0.0011,0,0.173,0.96,128.93,audio_features,02jcEwywffn3Tsb48fXmlW,spotify:track:02jcEwywffn3Tsb48fXmlW,https://api.spotify.com/v1/tracks/02jcEwywffn3Tsb48fXmlW,https://api.spotify.com/v1/audio-analysis/02jcEwywffn3Tsb48fXmlW,192533,4,terry
27,Iggy Pop,Real Wild Child (Wild One),0.59,0.851,4,-11.754,1,0.0297,0.0174,0.0975,0.154,0.968,146.213,audio_features,6ZAwEE4kTdtvyE66iRhFxR,spotify:track:6ZAwEE4kTdtvyE66iRhFxR,https://api.spotify.com/v1/tracks/6ZAwEE4kTdtvyE66iRhFxR,https://api.spotify.com/v1/audio-analysis/6ZAwEE4kTdtvyE66iRhFxR,218307,4,terry
28,Fatboy Slim,The Rockafeller Skank,0.666,0.992,7,-6.701,1,0.25,0.0111,0.00437,0.22,0.0806,152.589,audio_features,48JrHJdke53Te8dQ9aWzvV,spotify:track:48JrHJdke53Te8dQ9aWzvV,https://api.spotify.com/v1/tracks/48JrHJdke53Te8dQ9aWzvV,https://api.spotify.com/v1/audio-analysis/48JrHJdke53Te8dQ9aWzvV,413880,4,terry
29,The Dandy Warhols,We Used To Be Friends,0.712,0.665,6,-4.878,0,0.0266,7.18e-05,0.192,0.306,0.594,105.284,audio_features,7hpFYWL3cw5m4y70cce7Zb,spotify:track:7hpFYWL3cw5m4y70cce7Zb,https://api.spotify.com/v1/tracks/7hpFYWL3cw5m4y70cce7Zb,https://api.spotify.com/v1/audio-analysis/7hpFYWL3cw5m4y70cce7Zb,199960,4,terry
30,The Dandy Warhols,Bohemian Like You,0.584,0.931,9,-6.158,1,0.0344,0.00315,0.772,0.133,0.694,131.275,audio_features,0yEhNqCwEfy8LHUmnZoHpP,spotify:track:0yEhNqCwEfy8LHUmnZoHpP,https://api.spotify.com/v1/tracks/0yEhNqCwEfy8LHUmnZoHpP,https://api.spotify.com/v1/audio-analysis/0yEhNqCwEfy8LHUmnZoHpP,211707,4,terry
31,Sweet,Ballroom Blitz,0.626,0.879,6,-6.6,0,0.0777,0.0228,0.000193,0.0471,0.878,108.434,audio_features,6k6j3ZUljY1QLTMbc8VqB0,spotify:track:6k6j3ZUljY1QLTMbc8VqB0,https://api.spotify.com/v1/tracks/6k6j3ZUljY1QLTMbc8VqB0,https://api.spotify.com/v1/audio-analysis/6k6j3ZUljY1QLTMbc8VqB0,240629,4,terry
32,Joan Jett & The Blackhearts,Do You Wanna Touch Me (Oh Yeah),0.572,0.836,11,-3.159,1,0.0867,0.0247,0.000221,0.159,0.726,127.667,audio_features,6Xprc4GuCejWA3BjU5knyw,spotify:track:6Xprc4GuCejWA3BjU5knyw,https://api.spotify.com/v1/tracks/6Xprc4GuCejWA3BjU5knyw,https://api.spotify.com/v1/audio-analysis/6Xprc4GuCejWA3BjU5knyw,226520,4,terry
33,The Cars,Just What I Needed,0.619,0.579,4,-9.307,1,0.0473,0.0152,6.4e-05,0.0858,0.69,127.224,audio_features,4alHo6RGd0D3OUbTPExTHN,spotify:track:4alHo6RGd0D3OUbTPExTHN,https://api.spotify.com/v1/tracks/4alHo6RGd0D3OUbTPExTHN,https://api.spotify.com/v1/audio-analysis/4alHo6RGd0D3OUbTPExTHN,225627,4,terry
34,Naughty Boy,Runnin' (Lose It All),0.319,0.846,6,-6.109,1,0.0796,0.0103,4.11e-05,0.475,0.0784,139.163,audio_features,5yZvaUVyuXfSVUaMumFi6l,spotify:track:5yZvaUVyuXfSVUaMumFi6l,https://api.spotify.com/v1/tracks/5yZvaUVyuXfSVUaMumFi6l,https://api.spotify.com/v1/audio-analysis/5yZvaUVyuXfSVUaMumFi6l,213019,4,terry
35,ZZ Top,Gimme All Your Lovin',0.63,0.788,5,-6.7,1,0.0298,0.00322,0.0237,0.0883,0.63,120.059,audio_features,0OBwxFLu6Yj61s2OagYbgY,spotify:track:0OBwxFLu6Yj61s2OagYbgY,https://api.spotify.com/v1/tracks/0OBwxFLu6Yj61s2OagYbgY,https://api.spotify.com/v1/audio-analysis/0OBwxFLu6Yj61s2OagYbgY,241080,4,terry
37,Donna Lewis,I Love You Always Forever,0.744,0.453,5,-11.977,1,0.0348,0.627,0.421,0.0898,0.122,103.773,audio_features,1PEqh7awkpuepLBSq8ZwqD,spotify:track:1PEqh7awkpuepLBSq8ZwqD,https://api.spotify.com/v1/tracks/1PEqh7awkpuepLBSq8ZwqD,https://api.spotify.com/v1/audio-analysis/1PEqh7awkpuepLBSq8ZwqD,239960,4,terry
38,James,Laid,0.457,0.909,0,-9.451,1,0.0317,0.0016,0.000276,0.135,0.755,115.998,audio_features,2CdS3DRqWR5LAhy4hM5X9W,spotify:track:2CdS3DRqWR5LAhy4hM5X9W,https://api.spotify.com/v1/tracks/2CdS3DRqWR5LAhy4hM5X9W,https://api.spotify.com/v1/audio-analysis/2CdS3DRqWR5LAhy4hM5X9W,156667,4,terry
39,LEN,Steal My Sunshine,0.412,0.953,4,-8.103,1,0.533,0.457,0,0.232,0.553,191.718,audio_features,2GRnDQCkcN6BoujfUgywOW,spotify:track:2GRnDQCkcN6BoujfUgywOW,https://api.spotify.com/v1/tracks/2GRnDQCkcN6BoujfUgywOW,https://api.spotify.com/v1/audio-analysis/2GRnDQCkcN6BoujfUgywOW,248467,4,terry
40,The The,This Is the Day,0.576,0.703,10,-10.913,1,0.0486,0.0237,0.0013,0.0752,0.684,141.567,audio_features,3zf2eLN9Yf8ayZO5cn4Xh5,spotify:track:3zf2eLN9Yf8ayZO5cn4Xh5,https://api.spotify.com/v1/tracks/3zf2eLN9Yf8ayZO5cn4Xh5,https://api.spotify.com/v1/audio-analysis/3zf2eLN9Yf8ayZO5cn4Xh5,296333,4,terry
41,Eurythmics,Love Is a Stranger,0.775,0.441,5,-15.16,1,0.0308,0.00341,1.55e-06,0.147,0.534,122.085,audio_features,5Arj4zfiBuwd61q9TJ7NSa,spotify:track:5Arj4zfiBuwd61q9TJ7NSa,https://api.spotify.com/v1/tracks/5Arj4zfiBuwd61q9TJ7NSa,https://api.spotify.com/v1/audio-analysis/5Arj4zfiBuwd61q9TJ7NSa,221600,4,terry
42,Moby,In My Heart,0.557,0.79,4,-10.03,1,0.0291,0.00109,0.0585,0.25,0.172,114.005,audio_features,2rqZhKrPKD4EvnXpu56Kow,spotify:track:2rqZhKrPKD4EvnXpu56Kow,https://api.spotify.com/v1/tracks/2rqZhKrPKD4EvnXpu56Kow,https://api.spotify.com/v1/audio-analysis/2rqZhKrPKD4EvnXpu56Kow,276693,4,terry
43,U2,Sunday Bloody Sunday,0.343,0.985,6,-3.174,1,0.138,0.409,0.00119,0.0517,0.724,201.057,audio_features,6qa36OkEeQqGaWlOcpjlGD,spotify:track:6qa36OkEeQqGaWlOcpjlGD,https://api.spotify.com/v1/tracks/6qa36OkEeQqGaWlOcpjlGD,https://api.spotify.com/v1/audio-analysis/6qa36OkEeQqGaWlOcpjlGD,279960,4,terry
44,The Doors,Light My Fire,0.413,0.725,3,-5.787,0,0.0324,0.369,2.16e-05,0.0905,0.44,124.618,audio_features,5uvosCdMlFdTXhoazkTI5R,spotify:track:5uvosCdMlFdTXhoazkTI5R,https://api.spotify.com/v1/tracks/5uvosCdMlFdTXhoazkTI5R,https://api.spotify.com/v1/audio-analysis/5uvosCdMlFdTXhoazkTI5R,429760,4,terry
45,The Doors,L.A. Woman,0.354,0.731,2,-9.178,1,0.0382,0.0812,0.00124,0.115,0.697,170.633,audio_features,6DmfWj5kOa1fX8AwN9byOn,spotify:track:6DmfWj5kOa1fX8AwN9byOn,https://api.spotify.com/v1/tracks/6DmfWj5kOa1fX8AwN9byOn,https://api.spotify.com/v1/audio-analysis/6DmfWj5kOa1fX8AwN9byOn,471160,4,terry
46,Green Day,When I Come Around,0.531,0.909,11,-4.236,1,0.034,0.0175,0,0.231,0.814,97.546,audio_features,1Dr1fXbc2IxaK1Mu8P8Khz,spotify:track:1Dr1fXbc2IxaK1Mu8P8Khz,https://api.spotify.com/v1/tracks/1Dr1fXbc2IxaK1Mu8P8Khz,https://api.spotify.com/v1/audio-analysis/1Dr1fXbc2IxaK1Mu8P8Khz,178000,4,terry
47,Dire Straits,Money For Nothing,0.642,0.766,2,-6.82,0,0.0401,0.0407,0.000103,0.0593,0.593,134.185,audio_features,4bO6DljpuAeQh6HS20i0I5,spotify:track:4bO6DljpuAeQh6HS20i0I5,https://api.spotify.com/v1/tracks/4bO6DljpuAeQh6HS20i0I5,https://api.spotify.com/v1/audio-analysis/4bO6DljpuAeQh6HS20i0I5,504333,4,terry
48,Blondie,Call Me,0.56,0.825,2,-6.711,0,0.0347,0.000785,0.00246,0.0892,0.74,142.669,audio_features,4qO03RMQm88DdpTJcxlglY,spotify:track:4qO03RMQm88DdpTJcxlglY,https://api.spotify.com/v1/tracks/4qO03RMQm88DdpTJcxlglY,https://api.spotify.com/v1/audio-analysis/4qO03RMQm88DdpTJcxlglY,212600,4,terry
49,Ed Sheeran,Galway Girl,0.624,0.876,9,-3.374,1,0.1,0.0735,0,0.327,0.781,99.943,audio_features,0afhq8XCExXpqazXczTSve,spotify:track:0afhq8XCExXpqazXczTSve,https://api.spotify.com/v1/tracks/0afhq8XCExXpqazXczTSve,https://api.spotify.com/v1/audio-analysis/0afhq8XCExXpqazXczTSve,170827,4,terry
50,George Ezra,Hold My Girl,0.614,0.527,10,-6.374,1,0.0302,0.597,0,0.11,0.354,121.941,audio_features,42bbDWZ8WmXTH7PkYAlGLu,spotify:track:42bbDWZ8WmXTH7PkYAlGLu,https://api.spotify.com/v1/tracks/42bbDWZ8WmXTH7PkYAlGLu,https://api.spotify.com/v1/audio-analysis/42bbDWZ8WmXTH7PkYAlGLu,211764,4,terry
51,Queen,We Will Rock You - Remastered 2011,0.692,0.497,2,-7.316,1,0.119,0.676,0,0.259,0.475,81.308,audio_features,4pbJqGIASGPr0ZpGpnWkDn,spotify:track:4pbJqGIASGPr0ZpGpnWkDn,https://api.spotify.com/v1/tracks/4pbJqGIASGPr0ZpGpnWkDn,https://api.spotify.com/v1/audio-analysis/4pbJqGIASGPr0ZpGpnWkDn,122067,4,terry
52,Queen,I Want To Break Free - Single Remix,0.795,0.435,4,-8.927,1,0.0324,0.0841,0.00026,0.0763,0.596,108.95,audio_features,2AkmdLbVKS1steeZdy8H1l,spotify:track:2AkmdLbVKS1steeZdy8H1l,https://api.spotify.com/v1/tracks/2AkmdLbVKS1steeZdy8H1l,https://api.spotify.com/v1/audio-analysis/2AkmdLbVKS1steeZdy8H1l,258013,4,terry
53,The Beatles,Here Comes The Sun - Remastered 2009,0.557,0.54,9,-10.484,1,0.0347,0.0339,0.00248,0.179,0.394,129.171,audio_features,6dGnYIeXmHdcikdzNNDMm2,spotify:track:6dGnYIeXmHdcikdzNNDMm2,https://api.spotify.com/v1/tracks/6dGnYIeXmHdcikdzNNDMm2,https://api.spotify.com/v1/audio-analysis/6dGnYIeXmHdcikdzNNDMm2,185733,4,terry
54,The Beatles,Get Back - Remastered 2009,0.761,0.592,2,-9.836,1,0.0586,0.492,0.00626,0.61,0.332,123.095,audio_features,4MLBqAEzNN89o2M9h92Z26,spotify:track:4MLBqAEzNN89o2M9h92Z26,https://api.spotify.com/v1/tracks/4MLBqAEzNN89o2M9h92Z26,https://api.spotify.com/v1/audio-analysis/4MLBqAEzNN89o2M9h92Z26,189387,4,terry
55,The Rolling Stones,"Paint It, Black",0.464,0.795,1,-9.267,1,0.0926,0.0493,0.00244,0.399,0.612,158.691,audio_features,63T7DJ1AFDD6Bn8VzG6JE8,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,https://api.spotify.com/v1/tracks/63T7DJ1AFDD6Bn8VzG6JE8,https://api.spotify.com/v1/audio-analysis/63T7DJ1AFDD6Bn8VzG6JE8,202267,4,terry
56,The Rolling Stones,Miss You - Remastered,0.795,0.71,9,-4.746,0,0.0392,0.443,0.0215,0.344,0.845,109.689,audio_features,3hJLKtTpgct9Y9wKww0BiR,spotify:track:3hJLKtTpgct9Y9wKww0BiR,https://api.spotify.com/v1/tracks/3hJLKtTpgct9Y9wKww0BiR,https://api.spotify.com/v1/audio-analysis/3hJLKtTpgct9Y9wKww0BiR,288667,4,terry
57,Bryan Ferry,Jealous Guy,0.368,0.685,2,-7.542,0,0.0301,0.187,0.426,0.966,0.396,82.253,audio_features,4SmhTz44lAaXEiztmKCUe6,spotify:track:4SmhTz44lAaXEiztmKCUe6,https://api.spotify.com/v1/tracks/4SmhTz44lAaXEiztmKCUe6,https://api.spotify.com/v1/audio-analysis/4SmhTz44lAaXEiztmKCUe6,312711,4,terry
58,Bryan Ferry,The Price Of Love,0.543,0.909,2,-5.299,1,0.0385,0.00547,0.0147,0.154,0.841,130.904,audio_features,5UoBGPQQ5IngRDLR0PIUBA,spotify:track:5UoBGPQQ5IngRDLR0PIUBA,https://api.spotify.com/v1/tracks/5UoBGPQQ5IngRDLR0PIUBA,https://api.spotify.com/v1/audio-analysis/5UoBGPQQ5IngRDLR0PIUBA,207907,4,terry
59,Hollywood Vampires,Heroes,0.364,0.905,6,-2.676,1,0.0442,0.0225,0.858,0.102,0.62,114.085,audio_features,2MhJNvtkInVsS4zXXflvoV,spotify:track:2MhJNvtkInVsS4zXXflvoV,https://api.spotify.com/v1/tracks/2MhJNvtkInVsS4zXXflvoV,https://api.spotify.com/v1/audio-analysis/2MhJNvtkInVsS4zXXflvoV,248653,4,terry
60,Creedence Clearwater Revival,Fortunate Son,0.64,0.663,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77,audio_features,4BP3uh0hFLFRb5cjsgLqDh,spotify:track:4BP3uh0hFLFRb5cjsgLqDh,https://api.spotify.com/v1/tracks/4BP3uh0hFLFRb5cjsgLqDh,https://api.spotify.com/v1/audio-analysis/4BP3uh0hFLFRb5cjsgLqDh,140773,4,terry
61,Elvis Presley,Always On My Mind,0.358,0.387,7,-14.342,1,0.0324,0.746,0.0121,0.119,0.495,181.183,audio_features,1B5Tp2Ml9nLlmTSJx8xVfI,spotify:track:1B5Tp2Ml9nLlmTSJx8xVfI,https://api.spotify.com/v1/tracks/1B5Tp2Ml9nLlmTSJx8xVfI,https://api.spotify.com/v1/audio-analysis/1B5Tp2Ml9nLlmTSJx8xVfI,218440,4,terry
62,Buddy Holly,Peggy Sue,0.676,0.424,9,-8.132,1,0.0329,0.947,0.000494,0.119,0.493,148.373,audio_features,2OARIMw1hpehr86Iwmv04c,spotify:track:2OARIMw1hpehr86Iwmv04c,https://api.spotify.com/v1/tracks/2OARIMw1hpehr86Iwmv04c,https://api.spotify.com/v1/audio-analysis/2OARIMw1hpehr86Iwmv04c,150960,4,terry
63,Buddy Holly,Rave On,0.566,0.711,0,-6.536,1,0.0335,0.611,6.59e-06,0.417,0.961,159.629,audio_features,33aYzW5ToRjiFOzkubeJ8H,spotify:track:33aYzW5ToRjiFOzkubeJ8H,https://api.spotify.com/v1/tracks/33aYzW5ToRjiFOzkubeJ8H,https://api.spotify.com/v1/audio-analysis/33aYzW5ToRjiFOzkubeJ8H,109960,4,terry
64,Talking Heads,Road to Nowhere - 2005 Remaster,0.654,0.789,2,-4.901,1,0.0322,0.0404,1.29e-05,0.119,0.579,110.378,audio_features,2co8fDyaVmxv8xruQWORnC,spotify:track:2co8fDyaVmxv8xruQWORnC,https://api.spotify.com/v1/tracks/2co8fDyaVmxv8xruQWORnC,https://api.spotify.com/v1/audio-analysis/2co8fDyaVmxv8xruQWORnC,260213,4,terry
65,Orchestral Manoeuvres In The Dark,Joan Of Arc (Maid Of Orleans) - Remastered 2003,0.522,0.744,8,-8.175,1,0.0371,0.027,0.682,0.0599,0.333,109.788,audio_features,5WeMMlylGCVGc0ChHSysJA,spotify:track:5WeMMlylGCVGc0ChHSysJA,https://api.spotify.com/v1/tracks/5WeMMlylGCVGc0ChHSysJA,https://api.spotify.com/v1/audio-analysis/5WeMMlylGCVGc0ChHSysJA,252053,3,terry
66,Orchestral Manoeuvres In The Dark,If You Leave - 2019 Remaster,0.628,0.868,0,-4.924,1,0.0334,0.0686,0.0805,0.212,0.863,120.197,audio_features,38w6aqERgBYjyvWQsltcvs,spotify:track:38w6aqERgBYjyvWQsltcvs,https://api.spotify.com/v1/tracks/38w6aqERgBYjyvWQsltcvs,https://api.spotify.com/v1/audio-analysis/38w6aqERgBYjyvWQsltcvs,269800,4,terry
67,The Cure,Friday I'm In Love,0.553,0.946,7,-4.249,0,0.0383,0.00106,0.000655,0.368,0.458,135.977,audio_features,0lxt6J01WBpovNFVF87Yqa,spotify:track:0lxt6J01WBpovNFVF87Yqa,https://api.spotify.com/v1/tracks/0lxt6J01WBpovNFVF87Yqa,https://api.spotify.com/v1/audio-analysis/0lxt6J01WBpovNFVF87Yqa,214400,4,terry
68,The Cure,Inbetween Days,0.532,0.912,9,-3.366,1,0.036,0.043,0.0104,0.232,0.715,142.495,audio_features,3ZORmtq9HSYhdiyeeJyKHb,spotify:track:3ZORmtq9HSYhdiyeeJyKHb,https://api.spotify.com/v1/tracks/3ZORmtq9HSYhdiyeeJyKHb,https://api.spotify.com/v1/audio-analysis/3ZORmtq9HSYhdiyeeJyKHb,176720,4,terry
69,Electric Light Orchestra,Don't Bring Me Down,0.638,0.867,2,-6.469,1,0.0331,0.144,0.000733,0.0846,0.805,115.692,audio_features,72ahyckBJfTigJCFCviVN7,spotify:track:72ahyckBJfTigJCFCviVN7,https://api.spotify.com/v1/tracks/72ahyckBJfTigJCFCviVN7,https://api.spotify.com/v1/audio-analysis/72ahyckBJfTigJCFCviVN7,243373,4,terry
70,Sweet,Fox on the Run - Single Version,0.481,0.747,4,-6.937,1,0.0364,0.00698,0,0.0646,0.732,127.597,audio_features,4yJZP61jBhVTesHBZ0gpQn,spotify:track:4yJZP61jBhVTesHBZ0gpQn,https://api.spotify.com/v1/tracks/4yJZP61jBhVTesHBZ0gpQn,https://api.spotify.com/v1/audio-analysis/4yJZP61jBhVTesHBZ0gpQn,200800,4,terry
